t,S_obs,E_obs,I_obs,R_obs,S_true,E_true,I_true,R_true
117.324,0.19688255744056146,0.06208768266989625,0.12953089280452348,0.6146832645802152,0.20116770048766802,0.06019902412035142,0.10114726061436626,0.6374860147776147
117.33,0.22910909884719044,0.04345907656535624,0.10049999692696308,0.6876635312424141,0.20114328639529486,0.060187322308953656,0.10113482881626892,0.6375345624794829
117.336,0.18251683099770444,0.04359365014757428,0.126755133216837,0.7678766373846796,0.20111887826630823,0.06017562155495197,0.10112239596489546,0.6375831042138447
117.342,0.18717930412041223,0.06040731867102867,0.0908855412906596,0.666309958083673,0.20109447609951053,0.060163921858909376,0.10110996206138603,0.6376316399801945
117.348,0.19966620407124508,0.054776107338786385,0.12704978912386658,0.8960237789099778,0.20107007989370423,0.060152223221388475,0.10109752710688062,0.637680169778027
117.354,0.19792249091827763,0.08177980867763338,0.1420819969256222,0.7661103627442808,0.2010456896476918,0.060140525642951484,0.10108509110251904,0.637728693606838
117.36,0.25788412811453587,0.05519120344119415,0.10190389994299133,0.6630444803695172,0.20102130536027574,0.060128829124160225,0.10107265404944088,0.6377772114661235
117.366,0.2429760939809583,0.06258668875470859,0.1526465407039309,0.5498780169852788,0.20099692703025865,0.06011713366557612,0.10106021594878555,0.63782572335538
117.372,0.21386251633166978,0.06348412482817954,0.0845120135341623,0.6420208311109996,0.20097255465644315,0.060105439267760186,0.10104777680169227,0.6378742292741048
117.378,0.2607153352924285,0.04151381652055718,0.10229604492363399,0.687191986270952,0.20094818823763191,0.06009374593127306,0.10103533660930009,0.6379227292217953
117.384,0.21826712813688334,0.05772445582758027,0.08764956734478009,0.8196502826939543,0.20092382777262763,0.060082053656674975,0.10102289537274782,0.63797122319795
117.39,0.22434411814238614,0.06748615727263567,0.08543698936212346,0.5414345740332076,0.20089947326023308,0.06007036244452577,0.10101045309317412,0.6380197112020674
117.396,0.21862949169040038,0.06513282622310401,0.09264357669599874,0.8394901409245278,0.20087512469925106,0.06005867229538489,0.10099800977171747,0.6380681932336469
117.402,0.22742831563084853,0.046675910120029855,0.10025697958723119,0.6061312088004339,0.20085078208848445,0.06004698320981137,0.10098556540951609,0.6381166692921885
117.408,0.21541451654597196,0.06440887978467487,0.09003360897639932,0.9911410612378486,0.2008264454267361,0.06003529518836387,0.1009731200077081,0.6381651393771923
117.414,0.251812529051405,0.0495829867000018,0.08867504363704885,0.7495016009958989,0.200802114712809,0.060023608231600634,0.10096067356743135,0.6382136034881594
117.42,0.22326312496297432,0.07112306284984427,0.09007646269457448,0.6846926131593914,0.20077778994550613,0.06001192234007952,0.10094822608982355,0.6382620616245911
117.426,0.25650238711280354,0.06318269659157016,0.09619325284535184,0.765756463252047,0.20075347112363054,0.060000237514358006,0.10093577757602219,0.6383105137859896
117.432,0.2453486671237251,0.058521270508577534,0.11843270802107424,0.5400370775579384,0.20072915824598528,0.05998855375499314,0.10092332802716461,0.6383589599718573
117.438,0.23565348178391343,0.04931210455268194,0.1015517990101094,0.8617348370431916,0.20070485131137353,0.05997687106254159,0.1009108774443879,0.6384074001816974
117.444,0.15441952275824525,0.05734749551992965,0.10880279339207245,0.7226126221254847,0.2006805503185984,0.059965189437559636,0.10089842582882899,0.6384558344150133
117.45,0.1869031878932409,0.06375180120860291,0.09453004670944631,0.5924656540267667,0.2006562552664632,0.059953508880603155,0.10088597318162462,0.6385042626713094
117.456,0.17414350053285924,0.06146994314474797,0.1360049452712829,0.5017472349189184,0.20063196615377113,0.05994182939222762,0.10087351950391135,0.6385526849500902
117.462,0.1771314046337237,0.06075312687792777,0.09195702201954427,0.5870625843654759,0.20060768297932552,0.05993015097298812,0.10086106479682554,0.6386011012508612
117.468,0.1921623414999125,0.06653745549809545,0.09118869480921067,0.5154314595029365,0.20058340574192976,0.05991847362343935,0.10084860906150332,0.6386495115731279
117.474,0.21625902163402938,0.05397347062663493,0.08905278738453341,0.8027422364461744,0.20055913444038723,0.05990679734413559,0.10083615229908069,0.6386979159163968
117.48,0.21012457788224126,0.05499632956857058,0.09304980314381617,0.594297820294612,0.2005348690735014,0.059895122135630745,0.10082369451069344,0.6387463142801748
117.486,0.2051685709363362,0.062336489863427685,0.09750480237005983,0.6557288168614807,0.20051060964007578,0.059883447998478306,0.10081123569747713,0.6387947066639691
117.492,0.20928328986110603,0.05468039441094988,0.10849328879146465,0.6460760378990487,0.2004863561389139,0.059871774933231384,0.1007987758605672,0.6388430930672879
117.498,0.22362458334020838,0.06642974141877736,0.08549755559320897,0.5738765564226979,0.20046210856881935,0.05986010294044269,0.10078631500109883,0.6388914734896395
117.504,0.21447683112402874,0.08199264887206074,0.11561836366014264,0.5531087272298247,0.2004378669285958,0.059848432020664526,0.10077385312020705,0.6389398479305329
117.51,0.20010740075962682,0.05714709929844889,0.10228247216515027,0.7459627617219982,0.20041363121704692,0.05983676217444882,0.10076139021902668,0.638988216389478
117.516,0.2074277989065993,0.05085272584418275,0.13246087406440274,0.5552773941668209,0.20038940143297643,0.059825093402347075,0.10074892629869235,0.6390365788659845
117.522,0.20579645727194454,0.058351871208779126,0.12245913407080862,0.7039585393531266,0.20036517757518812,0.059813425704910425,0.10073646136033854,0.6390849353595632
117.528,0.26110486721135584,0.07308939172352838,0.0851581014677916,0.623640103662368,0.20034095964248583,0.059801759082689594,0.10072399540509946,0.6391332858697255
117.534,0.1564218473930565,0.06068796645792889,0.11163536454676036,0.7355896625581787,0.2003167476336734,0.05979009353623491,0.1007115284341092,0.6391816303959829
117.54,0.20794150135850167,0.06085014022711942,0.11055552527419278,0.7722600495304991,0.2002925415475548,0.059778429066096324,0.10069906044850163,0.6392299689378476
117.546,0.15996851866338357,0.0823591210626955,0.09864480702701048,0.6213592437271274,0.20026834138293392,0.05976676567282335,0.10068659144941043,0.6392783014948327
117.552,0.1935927281213361,0.05883733973280726,0.1078480577945311,0.6227164137302617,0.20024414713861485,0.059755103356965156,0.10067412143796908,0.6393266280664512
117.558,0.1778694200029278,0.04834975011533796,0.09704969883289609,0.7787418719119452,0.2002199588134016,0.05974344211907047,0.10066165041531089,0.6393749486522174
117.56400000000001,0.19241286272308245,0.0624146829920557,0.09764048215959908,0.6039123280205936,0.20019577640609826,0.059731781959687646,0.10064917838256897,0.6394232632516454
117.57000000000001,0.19350983952806042,0.05369056491012813,0.12842621590143635,0.9081220193955277,0.20017159991550904,0.059720122879364644,0.10063670534087622,0.6394715718642504
117.57600000000001,0.21553833635235453,0.04483492174275086,0.10700492610495482,0.7383398153228061,0.20014742934043808,0.05970846487864902,0.10062423129136538,0.6395198744895478
117.58200000000001,0.2368652473425664,0.05964968288209473,0.10108700066447161,0.6160839853239455,0.20012326467968963,0.059696807958087926,0.10061175623516899,0.6395681711270538
117.58800000000001,0.1756028415385584,0.05236229755356012,0.11322572506710428,0.7139684249420994,0.20009910593206803,0.05968515211822815,0.10059928017341938,0.6396164617762848
117.59400000000001,0.2583750153643159,0.052702989574388785,0.08113317883830877,0.5838598503992937,0.20007495309637754,0.05967349735961604,0.1005868031072487,0.6396647464367581
117.60000000000001,0.2463980091740458,0.055191153018966634,0.10783448825164242,0.6503155655337612,0.2000508061714226,0.05966184368279758,0.10057432503778893,0.6397130251079912
117.60600000000001,0.22291407755936068,0.051301707951425635,0.11513373494207828,0.6048320852009887,0.20002666515600762,0.05965019108831835,0.10056184596617183,0.6397612977895025
117.61200000000001,0.16724297363234567,0.06556109069224074,0.11730741316154546,0.4867566490817961,0.20000253004893703,0.05963853957672353,0.10054936589352899,0.6398095644808108
117.61800000000001,0.203922485140046,0.06497430043866233,0.11262085507410075,0.5836320635709065,0.19997840084901544,0.0596268891485579,0.10053688482099178,0.6398578251814352
117.62400000000001,0.2552754908251619,0.06481544737772385,0.07964977961045501,0.6028831455174751,0.19995427755504733,0.059615239804365845,0.10052440274969142,0.6399060798908958
117.63,0.21208045278320373,0.0543027187457377,0.14043827011578924,0.7345913838340509,0.19993016016583742,0.0596035915446914,0.10051191968075893,0.6399543286087126
117.636,0.20331659980289593,0.048558340628553895,0.09578660388252612,0.6718159078359016,0.19990604868019027,0.05959194437007811,0.10049943561532505,0.640002571334407
117.642,0.22822095286815733,0.046489140704856234,0.09049792279660053,0.5800295129454508,0.19988194309691057,0.05958029828106918,0.10048695055452048,0.6400508080675001
117.648,0.17851391312244072,0.046262365725552465,0.08870934488203508,0.7397164038872943,0.19985784341480314,0.059568653278207435,0.10047446449947563,0.6400990388075142
117.654,0.19007430261720368,0.0706221173697038,0.09805420381912616,0.7221903776182848,0.19983374963267275,0.05955700936203528,0.10046197745132072,0.6401472635539716
117.66,0.17931763561819514,0.06832185846617869,0.09634864410351948,0.6300659100201741,0.19980966174932427,0.059545366533094723,0.10044948941118584,0.6401954823063956
117.666,0.2061160412857483,0.05947698930347975,0.10365467977890437,0.5437702826709062,0.19978557976356254,0.05953372479192738,0.10043700038020083,0.6402436950643096
117.672,0.2136095316653184,0.07059503255660039,0.09281475791920077,0.59600422690435,0.19976150367419254,0.05952208413907448,0.10042451035949536,0.6402919018272379
117.678,0.2065724063689541,0.05378015899309027,0.11722743889731121,0.5517195432319613,0.19973743348001924,0.059510444575076836,0.10041201935019892,0.6403401025947054
117.684,0.18567479736730902,0.056821202363618394,0.1074746639410927,0.7122183376468332,0.19971336917984767,0.05949880610047489,0.10039952735344077,0.640388297366237
117.69,0.24566416694639476,0.059786815421829315,0.08013603991335469,0.6678582235704701,0.1996893107724829,0.059487168715808655,0.10038703437035004,0.6404364861413587
117.696,0.22891887452462625,0.06018936810009543,0.08705263225783431,0.6410325255746148,0.19966525825673007,0.05947553242161779,0.10037454040205561,0.6404846689195969
117.702,0.2627748491240702,0.061636189716413006,0.09595408444480912,0.628677205537303,0.1996412116313943,0.05946389721844152,0.10036204544968622,0.6405328457004783
117.708,0.20882531134394508,0.05594855269798755,0.10111579379924521,0.6506652177778107,0.1996171708952809,0.059452263106818684,0.10034954951437036,0.6405810164835304
117.714,0.18664256680087582,0.062091683891498814,0.08151663753455869,0.7341765023108926,0.19959313604719503,0.05944063008728774,0.1003370525972364,0.6406291812682812
117.72,0.20994333979426408,0.07400116868106868,0.07910083723587057,0.5389624668738863,0.19956910708594205,0.059428998160386735,0.10032455469941245,0.6406773400542591
117.726,0.18002241147556755,0.05815973371498639,0.09950565199148025,0.5527700570351781,0.19954508401032733,0.05941736732665333,0.10031205582202647,0.6407254928409932
117.732,0.2239793481344824,0.06273408609532403,0.11177549359018771,0.5156223013564902,0.1995210668191562,0.059405737586624784,0.10029955596620622,0.6407736396280131
117.738,0.27533552313489085,0.051763437530366406,0.08613831433366811,0.5317472447875875,0.1994970555112342,0.05939410894083795,0.10028705513307928,0.6408217804148489
117.744,0.2569109458308055,0.0599415853139974,0.07738134549574836,0.7477428480748015,0.19947305008536675,0.0593824813898293,0.10027455332377301,0.6408699152010313
117.75,0.16963380739796757,0.05135566755125434,0.10997480586485617,0.74899821027098,0.1994490505403594,0.05937085493413491,0.1002620505394146,0.6409180439860914
117.756,0.21910059925286415,0.058554309279129586,0.10597723555486216,0.6492735142440867,0.1994250568750178,0.059359229574290455,0.10024954678113106,0.6409661667695611
117.762,0.18159381115608522,0.0654812322823129,0.08455384823757756,0.578401050294759,0.19940106908814748,0.059347605310831206,0.10023704205004917,0.6410142835509725
117.768,0.21230342993975124,0.05610164806029041,0.10706232932634312,0.6895797026128773,0.19937708717855418,0.059335982144292046,0.10022453634729556,0.6410623943298586
117.774,0.1642970775994878,0.07206596107724109,0.08706317882447373,0.6343291095664357,0.19935311114504364,0.05932436007520748,0.10021202967399663,0.6411104991057526
117.78,0.21331155355040377,0.049127632809972274,0.08945107118254425,0.5287272747872356,0.19932914098643012,0.05931273910411886,0.10019952203126856,0.6411585978781827
117.786,0.15971196776321228,0.05946805072082508,0.10828464982590319,0.6600515457451424,0.1993051767015261,0.05930111923156768,0.10018701342022665,0.6412066906466799
117.792,0.26967140267037204,0.05348370830159881,0.09227737298190103,0.5582331683028462,0.19928121828913645,0.05928950045808951,0.10017450384199374,0.6412547774107806
117.798,0.1982124147949449,0.06338269629634993,0.11759095403837051,0.6044958501418228,0.19925726574806624,0.059277882784219554,0.10016199329769242,0.6413028581700221
117.804,0.22561603028634902,0.08936379344965344,0.11121727125574238,0.7641894407001688,0.1992333190771205,0.059266266210492614,0.10014948178844507,0.6413509329239421
117.81,0.2405297851448144,0.08361510847924085,0.11764202452871256,0.5361523479271136,0.1992093782751044,0.05925465073744313,0.10013696931537389,0.6413990016720789
117.816,0.2222184073276449,0.05234065617373087,0.06953147510968741,0.6187272340928357,0.19918544334082317,0.059243036365605156,0.10012445587960081,0.6414470644139711
117.822,0.20925035085099847,0.06428246242238617,0.11813217609283791,0.6522722915548624,0.1991615142730821,0.05923142309551237,0.1001119414822476,0.6414951211491582
117.828,0.20888341863125062,0.06337465918083098,0.08046865757263615,0.5880996160706816,0.19913759107068654,0.059219810927698055,0.10009942612443577,0.6415431718771799
117.834,0.20855044881181262,0.07603543291974611,0.09339684949511631,0.5634364276632279,0.19911367373244196,0.05920819986269513,0.10008690980728664,0.6415912165975766
117.84,0.17598445493273854,0.049478723203844305,0.1418362436538272,0.6370895018405045,0.19908976225715388,0.05919658990103612,0.10007439253192132,0.641639255309889
117.846,0.23618266843798996,0.0636932377356088,0.11011127544478408,0.7313610470666346,0.1990658566436279,0.05918498104325319,0.1000618742994607,0.6416872880136585
117.852,0.24445805095374823,0.05351391082404739,0.10211985979554215,0.7338156308726724,0.19904195689066964,0.0591733732898781,0.10004935511102543,0.6417353147084272
117.858,0.14290106221491333,0.04720485064143467,0.10737401397447373,0.686179546155162,0.1990180629970849,0.05916176664144225,0.10003683496773598,0.6417833353937371
117.864,0.23380655951380877,0.05651995089924246,0.07507197556864689,0.557210816147178,0.19899417496167948,0.05915016109847666,0.1000243138707126,0.6418313500691316
117.87,0.14315400510857718,0.05476498951673993,0.08436717479569909,0.7530652532639197,0.19897029278325926,0.05913855666151194,0.10001179182107531,0.6418793587341538
117.876,0.19802181003660568,0.05575119295963556,0.1338838528630342,0.5605124046371281,0.19894641646063022,0.059126953331078355,0.09999926881994393,0.6419273613883478
117.882,0.1677186190862313,0.06428884184513144,0.10539677196598062,0.616312989966486,0.1989225459925984,0.05911535110770577,0.09998674486843807,0.641975358031258
117.888,0.16612393646099177,0.051001027381340235,0.09192699272058485,0.7220842825977785,0.1988986813779699,0.059103749991923686,0.0999742199676771,0.6420233486624296
117.894,0.17041342291760986,0.03774303808643054,0.08180647635122189,0.7916545093377662,0.1988748226155509,0.05909214998426121,0.09996169411878018,0.642071333281408
117.9,0.1998131511792174,0.07610376985670386,0.07460686577013398,0.5271973149086006,0.1988509697041477,0.05908055108524707,0.09994916732286631,0.6421193118877392
117.906,0.18155307510547888,0.05767703944181498,0.07939206153930085,0.6329923541904854,0.1988271226425666,0.059068953295409614,0.09993663958105418,0.6421672844809699
117.912,0.17078448923001674,0.07573854846424086,0.08476244881727285,0.6379655894117388,0.19880328142961404,0.05905735661527682,0.09992411089446236,0.642215251060647
117.918,0.23291494663648019,0.05483600307331052,0.07059522677032835,0.733915567983741,0.19877944606409648,0.059045761045376274,0.09991158126420915,0.6422632116263184
117.924,0.18304340729031565,0.050247920112349145,0.08913572090343974,0.8020708921624007,0.1987556165448205,0.05903416658623518,0.09989905069141265,0.642311166177532
117.93,0.1813537769933999,0.058173703995090593,0.0973373953688519,0.613802131980787,0.1987317928705927,0.05902257323838038,0.09988651917719074,0.6423591147138364
117.936,0.1713719120354677,0.049926380336912664,0.09846865571722162,0.770046894605012,0.1987079750402198,0.059010981002338314,0.0998739867226611,0.6424070572347811
117.94200000000001,0.18238599297820962,0.07370660725326432,0.12420755539410415,0.6762917718492258,0.19868416305250863,0.05899938987863505,0.09986145332894117,0.6424549937399154
117.94800000000001,0.21547677594360828,0.0600132258820264,0.09729184270756955,0.5871425003437641,0.198660356906266,0.05898779986779629,0.0998489189971482,0.6425029242287899
117.95400000000001,0.17514621983994202,0.05176971718148749,0.13328671703200337,0.5947957845013745,0.19863655660029886,0.058976210970347324,0.09983638372839923,0.6425508487009549
117.96000000000001,0.20005597874917552,0.07362414976424082,0.10123239903354152,0.6590676352645877,0.19861276213341417,0.0589646231868131,0.09982384752381106,0.642598767155962
117.96600000000001,0.18319171102771847,0.05736339621049991,0.09088253543387613,0.7573852248301641,0.19858897350441906,0.05895303651771815,0.09981131038450029,0.6426466795933627
117.97200000000001,0.18278461801826412,0.06987182086590127,0.08666080509986823,0.5811219334859493,0.19856519071212067,0.058941450963586654,0.09979877231158331,0.6426945860127097
117.97800000000001,0.17769594075047934,0.0630469439230376,0.09092631821152464,0.5800719043978706,0.19854141375532622,0.05892986652494239,0.09978623330617628,0.6427424864135554
117.98400000000001,0.2022002798976385,0.05638658198163998,0.1086438877707788,0.7920214118301584,0.19851764263284302,0.058918283202308776,0.09977369336939518,0.6427903807954534
117.99000000000001,0.26489876756508113,0.05690412364706555,0.09200993134908073,0.8555556694228318,0.19849387734347845,0.05890670099620884,0.0997611525023557,0.6428382691579573
117.99600000000001,0.20181179216381565,0.060852666959161486,0.09426494748960773,0.6933590297485783,0.19847011788603994,0.05889511990716522,0.09974861070617343,0.6428861515006217
118.00200000000001,0.21532194148759135,0.08124725254037812,0.09714544618249565,0.621384146724238,0.198446364259335,0.05888353993570018,0.09973606798196363,0.6429340278230015
118.008,0.1765723856926283,0.06213360764283778,0.1161991847093837,0.5435073375164411,0.19842261646217135,0.05887196108233565,0.09972352433084146,0.6429818981246518
118.014,0.2287351824552889,0.04889673262903032,0.1099561570618782,0.6211488784416537,0.1983988744933565,0.05886038334759308,0.09971097975392174,0.643029762405129
118.02,0.25331836668754754,0.04916768814990768,0.07973719058240726,0.6552524040985733,0.19837513835169826,0.058848806731993615,0.09969843425231915,0.6430776206639893
118.026,0.255288266740781,0.058046636705223156,0.08329817972097063,0.5480470322395202,0.19835140803600446,0.058837231236058,0.09968588782714816,0.6431254729007897
118.032,0.15398313815080764,0.0519964378074529,0.09630670930410186,0.620438727136325,0.19832768354508298,0.05882565686030661,0.099673340479523,0.6431733191150877
118.038,0.16587607016663408,0.0494982484446995,0.1064365285351345,0.5168592276443175,0.1983039648777418,0.05881408360525943,0.09966079221055771,0.6432211593064413
118.044,0.24611165248956596,0.055738340547251235,0.08291399968127262,0.7093544331194249,0.19828025203278898,0.05880251147143606,0.0996482430213661,0.6432689934744091
118.05,0.15594669606945172,0.07513128909337259,0.0928746171714919,0.5689926024236454,0.19825654500903261,0.05879094045935573,0.09963569291306175,0.6433168216185502
118.056,0.15900555029531294,0.06777378975275813,0.11408039913238684,0.6452242360702585,0.1982328438052809,0.058779370569537276,0.09962314188675805,0.6433646437384241
118.062,0.16815660506328384,0.039034077166833235,0.09064025242554918,0.5991579921866682,0.1982091484203421,0.05876780180249918,0.09961058994356818,0.6434124598335909
118.068,0.17235352788473357,0.055291541392135345,0.10940384159988131,0.5327694588650304,0.19818545885302455,0.05875623415875952,0.09959803708460509,0.6434602699036112
118.074,0.20273256124466058,0.054419658617789926,0.09207672639481529,0.7014186899939217,0.1981617751021367,0.05874466763883599,0.0995854833109815,0.6435080739480461
118.08,0.2387666148642763,0.058991490301162075,0.1015686951919819,1.0050550665709135,0.198138097166487,0.05873310224324593,0.09957292862380997,0.6435558719664574
118.086,0.18949302077945238,0.06072116429102171,0.08705482981528595,0.8642288243865724,0.19811442504488402,0.05872153797250628,0.09956037302420279,0.6436036639584072
118.092,0.1839330722549464,0.0607667477225847,0.11858162099490838,0.7897916713760126,0.19809075873613644,0.0587099748271336,0.09954781651327205,0.6436514499234582
118.098,0.24260322989651104,0.07454737948877165,0.09758271764501,0.7530703060760454,0.1980670982390529,0.05869841280764408,0.09953525909212962,0.6436992298611737
118.104,0.1785327610999894,0.06400167301713247,0.09155794366833657,0.5073416384988508,0.19804344355244224,0.05868685191455352,0.09952270076188721,0.6437470037711173
118.11,0.2048080122288071,0.0554565177890394,0.09091070687304582,0.5084256992542585,0.19801979467511333,0.05867529214837735,0.09951014152365624,0.6437947716528534
118.116,0.17514246654847576,0.05959628495068849,0.09182503225742428,0.6313011399602638,0.19799615160587503,0.058663733509630604,0.09949758137854796,0.6438425335059467
118.122,0.19182064988706188,0.0700734142667804,0.0817346305662549,0.6493703861530516,0.19797251434353644,0.058652175998827945,0.0994850203276734,0.6438902893299625
118.128,0.17857931484442927,0.04499708411774534,0.11284126228609209,0.7445997007434687,0.19794888288690657,0.05864061961648366,0.09947245837214334,0.6439380391244667
118.134,0.18835792958309275,0.07100559146655663,0.10821504565698674,0.6195843182312047,0.19792525723479462,0.05862906436311165,0.09945989551306841,0.6439857828890256
118.14,0.20335418005491368,0.05028284175412467,0.10003969943387674,0.5845097691199124,0.19790163738600983,0.05861751023922545,0.09944733175155898,0.6440335206232061
118.146,0.24345059498951083,0.05159137856441961,0.11484493366304244,0.5946622832884165,0.19787802333936147,0.05860595724533819,0.09943476708872521,0.6440812523265754
118.152,0.181497696485933,0.056395784447373754,0.1160369700435475,0.654475318094561,0.19785441509365892,0.05859440538196263,0.09942220152567706,0.6441289779987017
118.158,0.1649490134675295,0.05963962794168459,0.09943174901721548,0.5393734097597227,0.19783081264771166,0.05858285464961115,0.09940963506352427,0.6441766976391532
118.164,0.23285461147430164,0.038357847305606194,0.10448402575589713,0.6771773309916422,0.19780721600032922,0.05857130504879577,0.09939706770337635,0.644224411247499
118.17,0.17224370701924696,0.06566881542378573,0.12160229258260226,0.5386813806959728,0.19778362515032116,0.05855975658002809,0.09938449944634262,0.6442721188233084
118.176,0.21379948506537289,0.0535641829476681,0.08186177351861214,0.6554687475232417,0.19776004009649722,0.05854820924381937,0.09937193029353215,0.6443198203661515
118.182,0.19524332017897217,0.06860594338129967,0.11424232663438649,0.6849319137961488,0.1977364608376671,0.05853666304068046,0.09935936024605387,0.6443675158755988
118.188,0.17709738620066773,0.05760119404285775,0.1370849322815653,0.6619245464206782,0.19771288737264064,0.058525117971121844,0.0993467893050164,0.6444152053512214
118.194,0.2589366556567985,0.04821675546026364,0.10117366314194898,0.8052966071036479,0.19768931970022777,0.05851357403565362,0.09933421747152821,0.6444628887925907
118.2,0.20508262878635367,0.05182453711745878,0.08553898101809763,0.790900616221083,0.1976657578192384,0.05850203123478551,0.09932164474669754,0.6445105661992788
118.206,0.22292699012076622,0.060790699138711754,0.10573831330266065,0.7232896261287041,0.19764220172848265,0.05849048956902686,0.09930907113163241,0.6445582375708584
118.212,0.19107326113053716,0.050945070712880056,0.09350264505559137,0.4992199400468442,0.19761865142677057,0.058478949038886625,0.09929649662744063,0.6446059029069025
118.218,0.22053296107971818,0.06803703260845576,0.11247201983172536,0.5623526624409901,0.19759510691291243,0.05846740964487338,0.09928392123522976,0.6446535622069848
118.224,0.16822354686600852,0.0548735964639548,0.11088557811611086,0.44954609623759334,0.19757156818571844,0.05845587138749534,0.09927134495610723,0.6447012154706793
118.23,0.18646608634301898,0.06651887930959666,0.08452871852427732,0.7382194829735422,0.19754803524399897,0.05844433426726031,0.09925876779118019,0.6447488626975608
118.236,0.19070822350117658,0.0730848417788797,0.11684299839213977,0.6071764637502769,0.19752450808656444,0.058432798284675735,0.09924618974155558,0.6447965038872046
118.242,0.18767157450966135,0.06326361758366221,0.11141347858587658,0.8265021475483685,0.19750098671222535,0.05842126344024867,0.09923361080834013,0.6448441390391861
118.248,0.2963520968771401,0.06159264272300525,0.09855628438942404,0.6549983380364313,0.19747747111979225,0.058409729734485806,0.09922103099264037,0.6448917681530819
118.254,0.1759859893004878,0.07270205366884704,0.07786505766247448,0.550613291026439,0.1974539613080758,0.05839819716789343,0.09920845029556262,0.6449393912284684
118.26,0.1997041718414322,0.05140743516033554,0.09977259407693632,0.602347654142183,0.19743045727588668,0.058386665740977464,0.09919586871821297,0.6449870082649232
118.266,0.17419475554995956,0.05495396009229409,0.09300392276484888,0.6112537554321178,0.19740695902203573,0.05837513545424344,0.09918328626169727,0.6450346192620239
118.272,0.20197624710602546,0.05737704258954623,0.08738119889026637,0.7156029127332488,0.19738346654533379,0.058363606308196536,0.09917070292712121,0.6450822242193488
118.278,0.18516327476041028,0.04354154678259762,0.10642365467765699,0.7040578065781691,0.19735997984459178,0.058352078303341506,0.09915811871559024,0.6451298231364767
118.284,0.16254779114119614,0.0550326331421649,0.1066296653889479,0.6985194324442121,0.19733649891862076,0.05834055144018277,0.09914553362820959,0.6451774160129872
118.29,0.24156609418898847,0.05367600042802592,0.09972906444951848,0.5854999965900941,0.19731302376623178,0.058329025719224326,0.09913294766608427,0.64522500284846
118.296,0.22137029510483675,0.05946933877051995,0.11664745142036813,0.8350940982411408,0.197289554386236,0.05831750114096982,0.0991203608303191,0.6452725836424754
118.302,0.16978566488241867,0.05280021901425485,0.07299725558122883,0.74596420530293,0.19726609077744467,0.05830597770592252,0.09910777312201867,0.6453201583946144
118.308,0.17176102956832737,0.06056471414150735,0.09736589373649557,0.8148407617841846,0.1972426329386691,0.05829445541458528,0.09909518454228736,0.6453677271044586
118.31400000000001,0.16467334117147592,0.06061375498193464,0.07352940142125187,0.6404543625462107,0.19721918086872064,0.05828293426746061,0.09908259509222932,0.6454152897715897
118.32000000000001,0.21019132515484648,0.06081545282298694,0.08286263961597326,0.6931157893631296,0.19719573456641082,0.05827141426505063,0.09907000477294851,0.6454628463955904
118.32600000000001,0.16550310382547806,0.04794467356036521,0.10303592693631003,0.6254367974097637,0.19717229403055112,0.05825989540785707,0.09905741358554866,0.6455103969760434
118.33200000000001,0.2010375004731319,0.06457020156218314,0.0816566329591952,0.604342791317765,0.19714885925995315,0.05824837769638129,0.0990448215311333,0.6455579415125325
118.33800000000001,0.20017625307062023,0.07823714430754156,0.09378559011112368,0.6094218417469668,0.1971254302534286,0.05823686113112426,0.09903222861080573,0.6456054800046417
118.34400000000001,0.15022391778542896,0.05499858816146675,0.09365963585728297,0.646644002684067,0.19710200700978922,0.058225345712586585,0.09901963482566903,0.6456530124519555
118.35000000000001,0.212879781504246,0.05070151508395488,0.09734799530904426,0.5433811880957167,0.19707858952784688,0.058213831441268474,0.09900704017682609,0.6457005388540589
118.35600000000001,0.26292654529787446,0.07068003324882495,0.0959120029767694,0.7228175863753482,0.1970551778064134,0.05820231831766976,0.09899444466537956,0.6457480592105376
118.36200000000001,0.17776259238719408,0.0620428387299507,0.12360388617248617,0.6191623535740457,0.19703177184430082,0.05819080634228991,0.09898184829243191,0.6457955735209777
118.36800000000001,0.17967793137117424,0.05936847827256857,0.09617154459276203,0.538736510585087,0.19700837164032117,0.05817929551562799,0.09896925105908534,0.6458430817849657
118.37400000000001,0.16021188564817473,0.046266388040762746,0.0941848011173402,0.7413780135954203,0.1969849771932866,0.05816778583818269,0.0989566529664419,0.6458905840020891
118.38,0.2185859025652507,0.05634352275389041,0.12155885666935656,0.7524515067326566,0.19696158850200934,0.058156277310452364,0.09894405401560342,0.6459380801719352
118.386,0.2003410395053955,0.049092837334154864,0.10808953884585339,0.7319623293093824,0.19693820556530156,0.05814476993293488,0.09893145420767142,0.6459855702940924
118.392,0.2159965102527698,0.06984508750384873,0.1051339991864703,0.7815729643142338,0.19691482838197566,0.058133263706127834,0.09891885354374731,0.6460330543681495
118.398,0.17367771858056594,0.05912741034250758,0.09288888205965755,0.6140624194038156,0.19689145695084406,0.05812175863052838,0.09890625202493225,0.6460805323936956
118.404,0.19441128536539434,0.060291944912762255,0.09512713013995892,0.43357469192333764,0.1968680912707193,0.058110254706633335,0.09889364965232719,0.6461280043703205
118.41,0.19039446667977605,0.05999442341593728,0.0866224546798949,0.6028142124024842,0.1968447313404139,0.058098751934939095,0.09888104642703285,0.6461754702976145
